tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_HeadshotKillRatio,solo_AvgSurvivalTime
46260,1.16,0.84,479,4,0.07,54,11.3,475,138.4,0.26,0.72,1.15,1794.56,672.02,0.11,550,43,0.23,672.02
15769,2.89,2.92,479,14,0.27,37,7.7,465,318.57,0.56,2.14,2.81,1986.45,537.88,0.08,1346,84,0.2,598.04
21007,0.85,1.05,478,5,0.07,72,15.1,473,112.57,0.17,2.09,0.84,3822.37,1169.99,0.15,402,25,0.2,1214.66
43303,1.2,0.63,478,3,0.05,31,6.5,475,153.48,0.24,1.41,1.19,1740.82,630.99,0.06,568,31,0.2,600.26
206032,1.82,0,478,0,0,11,2.3,478,206.23,0.46,1.18,1.82,1034.66,405.94,0.02,870,40,0.26,405.94
23737,1.09,0.84,477,4,0.08,58,12.2,473,137.52,0.3,0.79,1.08,2549.79,772.6,0.12,516,39,0.28,1035.92
178280,1.23,1.05,477,5,0.09,35,7.3,472,143,0.25,0.94,1.22,1260.79,576.19,0.07,581,30,0.2,610.25
108452,0.58,0.21,477,1,0.03,58,12.2,476,78.19,0.09,1.07,0.57,1852.92,907.23,0.12,274,22,0.16,937.11
159748,1.03,1.05,477,5,0.25,20,4.2,472,124.06,0.23,0.86,1.02,1944.27,589.81,0.04,485,21,0.23,589.81
167877,1.21,0.63,477,3,0.05,32,6.7,474,142.57,0.26,1.12,1.21,1205.96,556.31,0.07,575,31,0.21,560.77
144653,1.08,1.47,477,7,0.14,53,11.1,470,131.98,0.21,0.97,1.06,2068.5,804.48,0.11,506,28,0.2,814.67
176247,2.96,8.18,477,39,0.3,109,22.9,438,308.65,0.63,1.94,2.72,2329.78,915.09,0.23,1297,63,0.23,766.32
53877,1.36,4.4,477,21,0.25,132,27.7,456,166.95,0.34,1.6,1.3,3781.22,1110.5,0.28,621,55,0.26,1098.16
3076,1.51,2.1,477,10,0.49,56,11.7,467,178.08,0.46,1.32,1.48,2356.23,756.23,0.12,705,35,0.31,1065.78
174279,0.79,1.05,477,5,0.15,47,9.9,472,95.81,0.12,1.54,0.78,1873.66,778.48,0.1,374,25,0.15,999.68
87705,0.65,0.42,476,2,0.03,22,4.6,474,88.51,0.13,0.81,0.64,1667.46,671.24,0.05,306,29,0.2,304.45
87890,0.86,1.26,476,6,0.04,99,20.8,470,104.26,0.2,1.46,0.85,4178.53,1040.33,0.21,405,45,0.24,1069.02
124312,0.68,0.42,476,2,0.04,42,8.8,474,89.21,0.12,0.79,0.68,1791.35,684.36,0.09,324,33,0.18,606.74
119232,0.71,0.63,476,3,0.04,39,8.2,473,92.08,0.16,0.63,0.71,1263.54,666.81,0.08,336,29,0.22,1042.78
208433,0.79,1.47,476,7,0.06,63,13.2,469,98.31,0.2,1.48,0.78,3174.21,835.09,0.13,371,32,0.26,862.87
125451,1.38,1.05,475,5,0.04,47,9.9,470,174.43,0.34,1.23,1.37,1599.43,689.5,0.1,650,40,0.25,618.22
122036,2.16,2.11,475,10,0.17,64,13.5,465,239.01,0.45,1.36,2.11,2230.03,736.05,0.13,1004,42,0.21,735.25
202282,0.92,0,475,0,0,24,5.1,475,119.23,0.22,1.31,0.92,1270.76,592.15,0.05,435,39,0.24,592.15
51947,0.71,0.63,475,3,0.03,45,9.5,472,91.71,0.17,1.02,0.7,2008.06,789.62,0.09,334,23,0.25,494.97
56762,1.68,2.74,475,13,0.36,41,8.6,462,199.49,0.37,1.25,1.63,3227.97,710.72,0.09,776,48,0.23,853.28
80113,0.9,0.84,475,4,0.15,41,8.6,471,110.9,0.18,1.26,0.89,1798.82,709.83,0.09,423,34,0.2,672.17
109110,1.34,0.21,474,1,0.17,43,9.1,473,178.83,0.27,1.11,1.33,1810.84,764.12,0.09,632,64,0.21,854.53
214209,1.22,1.27,474,6,0.17,39,8.2,468,142.07,0.24,1.21,1.21,2225.74,708.26,0.08,573,26,0.2,719.44
131097,1.15,1.05,474,5,0.18,44,9.3,469,136.15,0.26,2.91,1.14,2225.86,703.05,0.09,540,34,0.23,711.33
212972,0.4,0.21,473,1,0,60,12.7,472,53.82,0.12,2.6,0.4,3282.95,1065.28,0.13,191,16,0.3,1068.79
13355,1.82,6.77,473,32,0.6,162,34.2,441,214.57,0.29,1.8,1.69,4857.47,1267.83,0.34,801,75,0.17,1604.21
132901,1.29,2.33,473,11,0.09,83,17.5,462,158.79,0.29,1.38,1.26,3364.89,929.13,0.18,598,35,0.23,1119.7
91183,0.83,0.63,473,3,0.09,32,6.8,470,108.25,0.19,1.41,0.82,2598.45,680.8,0.07,389,35,0.23,680.8
59113,1.39,1.9,473,9,0.07,82,17.3,464,170.02,0.4,2.38,1.37,4243.62,985.95,0.17,646,41,0.3,1005.35
80078,0.68,0.63,473,3,0.12,46,9.7,470,95.99,0.17,1.17,0.68,2725.65,876.45,0.1,321,31,0.26,998.3
45877,1.53,2.75,473,13,0.19,84,17.8,460,191.93,0.37,1.78,1.49,3151.6,966.63,0.18,703,47,0.25,1042.58
95380,2.53,2.97,472,14,0.28,71,15,458,278.84,0.69,1.98,2.45,2885.22,843.91,0.15,1157,85,0.28,1013.58
92926,1.25,1.06,472,5,0.12,21,4.4,467,152.8,0.25,1.51,1.24,1235.56,510.04,0.04,584,36,0.2,586.21
11319,1.01,1.48,472,7,0.21,71,15,465,127.74,0.25,1.44,0.99,3431.32,946.5,0.15,469,28,0.25,778.16
176343,0.56,0.21,472,1,0.01,63,13.3,471,81.39,0.1,2.91,0.56,3393.71,1011.74,0.13,265,31,0.18,1065.72
170566,0.69,0,471,0,0,22,4.7,471,89.32,0.11,0.87,0.69,1639.13,634.46,0.05,326,25,0.16,880.8
174628,1.25,1.06,471,5,0.17,32,6.8,466,151.11,0.25,1.34,1.24,1369.74,569.06,0.07,584,30,0.2,661.94
169927,0.72,0.21,471,1,0.01,74,15.7,470,93.04,0.13,0.94,0.72,2068,876.06,0.16,340,31,0.18,836.61
215846,0.52,0.21,471,1,0.01,36,7.6,470,71.09,0.12,1.25,0.52,2328.88,757.8,0.08,246,26,0.23,905
97347,0.98,0.85,471,4,0.12,50,10.6,467,119.71,0.2,1.63,0.97,2920.52,918.93,0.11,458,29,0.21,984.84
141884,1.41,2.34,471,11,0.17,69,14.6,460,162.48,0.25,1.92,1.38,2330.65,791.86,0.15,648,38,0.19,821.02
176592,0.8,0.43,470,2,0.05,26,5.5,468,101.47,0.18,1.2,0.8,1923.78,761.25,0.06,376,31,0.22,768.55
60665,1.02,0.43,470,2,0.04,27,5.7,468,120.35,0.18,0.73,1.01,1374.92,576.32,0.06,477,25,0.18,599.19
207726,1.09,0.85,470,4,0.19,27,5.7,466,130.12,0.24,1.35,1.08,1266.16,543.22,0.06,507,22,0.22,660.65
113704,0.42,0.85,470,4,0.51,64,13.6,466,63.68,0.09,1.71,0.42,3250.39,976.25,0.14,198,31,0.22,1255.12
50549,1.2,1.7,470,8,0.31,46,9.8,462,139.05,0.39,1.24,1.18,2252.41,695.82,0.1,553,28,0.33,696.17
133817,0.88,0.43,470,2,0.02,52,11.1,468,109.65,0.2,1.04,0.88,1818.81,788.42,0.11,413,27,0.22,840.96
141029,0.88,1.28,469,6,0.03,46,9.8,463,104.67,0.16,0.96,0.87,3169.05,774.14,0.1,407,27,0.18,605.85
193901,0.67,0.85,469,4,0.04,28,6,465,82.57,0.15,1.08,0.67,1851.95,746.11,0.06,312,17,0.23,789.25
208656,0.9,0.21,469,1,0.04,27,5.8,468,115.69,0.22,1.3,0.9,2404.8,676.8,0.06,421,34,0.25,676.8
191476,2.88,4.9,469,23,0.13,89,19,446,301.64,0.54,1.52,2.74,2462.91,800.63,0.19,1283,61,0.2,719.94
17723,1.36,5.12,469,24,0.14,172,36.7,445,151.81,0.22,2.05,1.29,5732.6,1253.76,0.37,606,46,0.17,1253.76
98884,0.68,0.43,469,2,0.02,43,9.2,467,96.21,0.12,1.18,0.68,1713.03,846.45,0.09,317,30,0.17,1324.12
47925,1.99,4.91,468,23,0.17,106,22.6,445,225.92,0.31,2.42,1.9,5195.9,1036.2,0.23,887,77,0.16,929.87
164280,0.77,1.28,468,6,0.24,28,6,462,96.31,0.13,1.54,0.76,1952.82,710.2,0.06,357,12,0.17,744.01
20634,0.64,0.85,468,4,0.03,142,30.3,464,85.09,0.09,1.7,0.64,5496.32,1286.3,0.3,298,37,0.14,1286.3
160521,0.99,0.43,468,2,0.02,54,11.5,466,121.24,0.14,1.44,0.99,2156.62,905.95,0.12,461,23,0.15,1007.36
170879,1.19,1.93,467,9,0.32,55,11.8,458,144.18,0.19,0.92,1.17,2311.08,772.63,0.12,545,37,0.17,965.49
17783,1.09,0.21,467,1,0.02,47,10.1,466,139.11,0.24,1.33,1.08,2259.52,740.93,0.1,506,33,0.23,878.37
21345,0.97,1.07,467,5,0.52,85,18.2,462,120.11,0.16,1.17,0.96,3674.52,1047.72,0.18,447,33,0.17,1445.55
180819,0.89,1.71,467,8,0.17,46,9.9,459,110.79,0.23,1.35,0.87,2591.29,752.68,0.1,407,27,0.27,1090.17
105657,1.09,0.43,467,2,0.05,28,6,465,137.43,0.19,1.06,1.09,1656.49,654.22,0.06,509,44,0.17,670.06
13222,1.86,7.07,467,33,0.17,125,26.8,434,217.71,0.48,2.7,1.73,3932.95,1120.45,0.27,807,58,0.28,1092.1
143914,1.33,1.07,467,5,0.27,31,6.6,462,155.4,0.39,1.32,1.31,1421.5,552.44,0.07,614,42,0.29,581.52
68769,1.39,1.5,467,7,0.16,28,6,460,161.05,0.25,1.01,1.37,1203.45,551.77,0.06,638,29,0.18,604.22
132434,0.82,0.64,467,3,0.03,52,11.1,464,113.8,0.19,1.52,0.82,2172.93,783.52,0.11,381,38,0.24,829.54
163498,0.69,0,467,0,0,22,4.7,467,87.86,0.09,1.29,0.69,1645.47,651.4,0.05,321,16,0.14,651.4
37493,0.86,1.5,467,7,0.13,62,13.3,460,115.94,0.19,0.96,0.84,2925.21,870.56,0.13,394,43,0.22,935.04
44543,1.34,2.15,466,10,0.2,70,15,456,163.07,0.23,1.85,1.31,2916.31,859.58,0.15,612,32,0.17,904.55
86929,0.94,0.43,466,2,0.04,54,11.6,464,119.4,0.22,1.37,0.94,2588.55,780.76,0.12,438,31,0.23,801.43
67722,0.62,0.64,466,3,0.03,27,5.8,463,77.46,0.09,1.04,0.61,1606.64,683.3,0.06,286,21,0.15,768.43
195963,2.04,3.43,466,16,0.22,81,17.4,450,229.06,0.48,0.92,1.97,1941.94,721.75,0.17,916,52,0.24,681.6
12342,3.46,3.65,466,17,0.24,70,15,449,375.81,0.82,1.61,3.33,2195.9,813.94,0.15,1552,54,0.25,813.94
6697,1.4,3.22,466,15,0.21,91,19.5,451,168.61,0.22,1.46,1.36,2762.72,1008.75,0.2,633,38,0.16,1237.63
50274,0.62,0.21,466,1,0.02,30,6.4,465,84.54,0.13,0.59,0.62,2137.87,770.36,0.06,288,28,0.21,655.58
39913,1.73,1.07,466,5,0.1,24,5.2,461,193.95,0.32,1.11,1.71,2277.87,605.51,0.05,797,38,0.19,889.8
29395,0.66,0,466,0,0,37,7.9,466,83.04,0.11,2.85,0.66,1891.06,754.38,0.08,307,22,0.17,680.48
219553,0.7,0.86,466,4,0.03,33,7.1,462,87.58,0.11,0.71,0.7,2203.65,742.21,0.07,324,28,0.15,777.15
133450,0.38,0,465,0,0,45,9.7,465,49.43,0.09,1.88,0.38,2393.17,886,0.1,177,21,0.25,886
159094,1.19,3.23,465,15,0.08,118,25.4,450,155.32,0.29,2.94,1.15,3634.91,1109.64,0.25,536,50,0.25,1276.84
164340,0.5,0.22,465,1,0.01,58,12.5,464,72.46,0.09,0.61,0.5,2436.87,883.53,0.12,232,20,0.18,794.55
149132,0.76,0,465,0,0,30,6.5,465,96.93,0.25,1.03,0.76,1529.93,668.36,0.06,353,28,0.33,668.36
73346,1.08,0.43,465,2,0.03,33,7.1,463,126.66,0.21,1.11,1.08,1432.24,647.08,0.07,500,16,0.19,669.8
156590,1.92,1.51,465,7,0.06,43,9.2,458,223.13,0.56,1.66,1.89,2392.04,692.56,0.09,880,43,0.3,650.87
119029,2.07,3.01,465,14,0.15,47,10.1,451,230.42,0.53,1.66,2.01,1590.47,604.28,0.1,935,44,0.26,454.05
46500,0.87,1.72,465,8,0.38,54,11.6,457,110.91,0.15,1.18,0.85,2744.81,801.3,0.12,397,36,0.17,1464.95
110879,0.96,0,464,0,0,26,5.6,464,117.34,0.27,0.65,0.96,1980.23,655.99,0.06,444,39,0.28,600.49
11012,0.98,0.86,464,4,0.04,55,11.9,460,129.39,0.16,1.51,0.97,2221.58,789.27,0.12,449,26,0.16,987.34
187668,0.93,1.08,464,5,0.1,54,11.6,459,120.56,0.18,1.38,0.92,2170.97,768.44,0.12,429,36,0.19,964.83
75575,1.48,2.16,464,10,0.22,85,18.3,454,184.33,0.29,1.53,1.44,2410.55,933.36,0.18,670,40,0.2,1136.14
147760,1.46,1.29,464,6,0.14,42,9.1,458,170.15,0.32,1.42,1.44,1807.46,675.89,0.09,669,40,0.22,675.89
133679,0.85,0.65,464,3,0.05,28,6,461,111.83,0.21,0.66,0.85,1458.17,559.37,0.06,393,30,0.25,609.67
34710,1.56,0.86,464,4,0.08,45,9.7,460,193.91,0.29,1.02,1.54,1893.28,784.9,0.1,716,63,0.19,808.99
167746,0.86,1.51,464,7,0.3,62,13.4,457,119.54,0.23,1.31,0.85,3049.58,840.72,0.13,394,32,0.28,965.86
49574,4.57,14.25,463,66,0.43,153,33,397,441.04,0.98,2.2,3.92,3764.78,1091.91,0.33,1814,75,0.25,1091.91
65393,1.12,0.65,463,3,0.07,23,5,460,140.22,0.23,1.27,1.11,2349.73,662.67,0.05,516,29,0.21,447.29
49051,2.56,4.54,463,21,0.25,84,18.1,442,269.81,0.65,1.79,2.45,2554.32,837.87,0.18,1133,58,0.27,837.87
141973,1.81,1.94,463,9,0.13,68,14.7,454,209.33,0.52,1.1,1.78,2950.13,737.71,0.15,822,46,0.3,737.71
15776,2.78,6.7,463,31,0.23,133,28.7,432,309.14,0.48,1.78,2.6,4118.8,1163.68,0.29,1202,71,0.18,1163.68
215429,1.46,2.81,463,13,0.34,54,11.7,450,173.85,0.23,1.68,1.41,2556.3,770.59,0.12,655,41,0.16,776.98
109875,0.64,0.43,462,2,0.02,41,8.9,460,84.41,0.1,1.02,0.64,2652.93,773.17,0.09,294,22,0.16,647.83
118982,0.63,1.08,462,5,0.59,24,5.2,457,86.48,0.09,0.78,0.62,1688.78,651.38,0.05,286,21,0.14,1301.17
96520,0.98,1.08,462,5,0.3,37,8,457,122.18,0.2,0.98,0.97,1738.17,787.82,0.08,446,22,0.21,848.25
138282,0.74,0.43,462,2,0.03,37,8,460,99.38,0.16,1.23,0.74,1751.93,787.27,0.08,341,22,0.21,718.44
85934,0.98,0.22,462,1,0.01,35,7.6,461,112.27,0.2,1.11,0.98,1545.29,666.73,0.08,454,19,0.21,779.62
118274,1.05,0.65,462,3,0.07,39,8.4,459,129.84,0.27,1.21,1.05,2176.27,789.41,0.08,483,32,0.26,813.46
35817,1.48,2.81,462,13,0.58,76,16.5,449,180.48,0.33,1.31,1.44,2658.38,873.43,0.16,666,47,0.23,858.71
41580,0.95,1.08,462,5,0.2,26,5.6,457,122.35,0.18,1.11,0.94,1470.85,633.11,0.06,433,31,0.19,699.39
33296,1.81,1.95,462,9,0.14,63,13.6,453,222.21,0.55,3.24,1.78,2498.34,830.53,0.14,821,48,0.31,830.53
18660,0.48,0.43,462,2,0.09,65,14.1,460,67.84,0.06,1.04,0.48,2825.94,1069.21,0.14,222,21,0.13,1174.75
21659,0.91,0.65,461,3,0.04,37,8,458,111.38,0.2,0.92,0.9,1829.93,817.57,0.08,417,22,0.22,679.42
117356,1.59,2.6,461,12,0.19,55,11.9,449,183.49,0.39,1.15,1.55,2027.42,773.64,0.12,716,38,0.25,799.36
107498,1.18,1.08,461,5,0.16,31,6.7,456,153.42,0.22,0.96,1.16,1689.52,640.93,0.07,536,41,0.19,640.93
16840,1.21,2.82,461,13,0.12,64,13.9,448,145.7,0.31,2.51,1.18,2265.68,817.9,0.14,544,31,0.26,770.82
107451,0.44,0,461,0,0,33,7.2,461,66.9,0.07,0.68,0.44,2026.1,842.32,0.07,201,28,0.15,842.32
86781,0.96,0.22,461,1,0.03,34,7.4,460,123.93,0.17,1.09,0.96,2070.83,668.57,0.07,441,32,0.18,668.57
147919,0.89,0.43,460,2,0.18,29,6.3,458,117.3,0.26,1.05,0.88,2021.63,673.51,0.06,407,19,0.29,870.91
187700,1.37,2.83,460,13,0.61,58,12.6,447,158.92,0.22,1.84,1.33,2183.37,775.39,0.13,612,31,0.17,940.47
18612,1.08,0.65,460,3,0.11,27,5.9,457,137.03,0.31,1.68,1.07,2250.58,683.08,0.06,492,28,0.29,832.26
115962,1.07,1.74,460,8,0.23,80,17.4,452,132.72,0.23,1.38,1.05,5196.3,1024.22,0.17,482,38,0.22,1236.57
13415,2.41,3.05,459,14,0.24,61,13.3,445,273.36,0.72,1.62,2.33,1759.31,682.23,0.13,1071,51,0.31,973.2
46159,1.05,1.09,459,5,0.06,38,8.3,454,131.05,0.17,1.77,1.04,1963.33,693.2,0.08,477,35,0.16,848.63
215019,0.52,0.22,459,1,0.01,39,8.5,458,70.27,0.08,0.97,0.51,1959.48,791.62,0.08,236,20,0.15,824.65
63928,0.97,1.09,459,5,0.1,51,11.1,454,118.65,0.15,2.43,0.96,2952.93,873.13,0.11,441,33,0.16,873.13
208908,1.36,1.96,459,9,0.16,57,12.4,450,165.45,0.25,2.09,1.33,2571.55,877.53,0.12,611,33,0.19,877.53
58677,0.68,0.87,459,4,0.04,49,10.7,455,89.79,0.17,1.53,0.68,2972.95,872.19,0.11,310,36,0.25,1183.78
20467,0.4,0.66,458,3,0.02,65,14.2,455,55.19,0.08,3.38,0.4,5395.23,1031.54,0.14,184,14,0.2,1027.52
76933,1.38,2.18,458,10,0.11,92,20.1,448,175.28,0.26,2.13,1.35,3744.39,1081.94,0.2,617,45,0.19,1175.68
207336,1.63,1.53,458,7,0.06,77,16.8,451,202.03,0.45,2.88,1.6,3379.97,889.01,0.17,735,65,0.28,920.82
87831,0.7,0.66,458,3,0.03,33,7.2,455,98.38,0.13,1,0.69,2190.61,690.38,0.07,317,25,0.19,927.01
141487,1.07,0,457,0,0,23,5,457,134.95,0.21,1.12,1.07,1432.23,549.48,0.05,489,40,0.19,594.55
27997,1.51,6.78,457,31,0.46,171,37.4,426,167.31,0.19,1.49,1.41,8030.83,1341.43,0.37,643,40,0.14,1521.58
152856,0.88,0.66,457,3,0.02,26,5.7,454,116.14,0.18,1.41,0.87,1300.83,616.76,0.06,399,27,0.2,685.54
66233,1.07,1.75,457,8,0.22,48,10.5,449,137.89,0.25,1.07,1.05,2275.83,866.59,0.11,480,30,0.24,904.98
208284,0.89,0.66,457,3,0.05,30,6.6,454,111.07,0.14,1.01,0.89,1943.07,673.39,0.07,406,34,0.16,819.99
215156,0.75,0.88,456,4,0.06,33,7.2,452,91.47,0.12,0.96,0.75,1596.45,733.98,0.07,341,24,0.16,1007.65
147849,1.34,1.75,456,8,0.17,64,14,448,162.89,0.3,1.79,1.32,2561.95,882.42,0.14,602,37,0.23,880.51
7002,1.41,0.44,456,2,0.02,45,9.9,454,169.85,0.21,1.57,1.41,2320.82,751.69,0.1,641,34,0.15,844.73
128475,1.71,5.48,456,25,0.16,136,29.8,431,198.03,0.37,1.63,1.61,3672.27,1123.28,0.3,736,47,0.23,1323.04
117981,1.29,0.66,456,3,0.08,36,7.9,453,148.78,0.35,1.16,1.29,1117.12,561.5,0.08,586,34,0.27,561.5
41390,2.53,7.46,456,34,0.55,90,19.7,422,279.73,0.57,2.07,2.34,3425.91,919.92,0.2,1069,68,0.24,1142.74
129601,0.63,1.32,456,6,0.04,52,11.4,450,86.94,0.12,0.96,0.62,2647.97,818.54,0.11,282,29,0.2,921.23
50887,0.57,0.22,456,1,0.02,49,10.7,455,76.11,0.08,0.43,0.57,3066.42,814.53,0.11,258,27,0.14,814.54
23452,0.9,0.88,455,4,0.07,41,9,451,112.1,0.21,2.57,0.89,1978.98,782.7,0.09,407,21,0.23,761.68
181567,0.89,0.66,455,3,0.09,33,7.3,452,114.32,0.15,0.78,0.88,1740.2,610.66,0.07,402,31,0.17,610.66
100142,0.78,0.44,455,2,0.05,38,8.4,453,99.8,0.14,1.63,0.78,2027.49,696.33,0.08,355,28,0.18,696.33
75324,0.22,0,455,0,0,49,10.8,455,33.32,0.05,1.06,0.22,2324.32,1003.25,0.11,99,14,0.22,1003.25
95469,0.58,0.88,455,4,0.12,59,13,451,78.24,0.12,0.98,0.58,2410.39,854.61,0.13,262,23,0.2,751.82
85224,1.16,1.54,455,7,0.09,40,8.8,448,134.45,0.18,1.06,1.15,2527.83,763.74,0.09,521,25,0.16,921.05
44296,1.72,1.98,455,9,0.13,48,10.5,446,199.22,0.47,1.05,1.69,2427.29,724.61,0.11,768,38,0.28,833.57
197618,0.6,1.32,455,6,0.05,62,13.6,449,80.19,0.07,0.81,0.59,2149.79,967.38,0.14,269,27,0.13,1225.39
37536,1.13,0.66,455,3,0.06,35,7.7,452,161.15,0.29,1.29,1.12,1807.6,726.47,0.08,510,48,0.25,798.61
36989,1.41,0.88,455,4,0.04,45,9.9,451,164.21,0.44,1.79,1.4,2766.26,756.35,0.1,637,52,0.31,579.95
166393,3.08,11.65,455,53,0.39,181,39.8,402,333.8,0.65,2.1,2.72,4950.69,1223.82,0.4,1238,83,0.24,992.53
13667,1.55,2.64,454,12,0.13,98,21.6,442,202.47,0.4,1.3,1.51,4465.26,1101.28,0.22,685,51,0.27,1106.13
148513,1.23,0.66,454,3,0.15,21,4.6,451,144.5,0.24,1,1.22,938.46,502.41,0.05,556,35,0.19,576.23
131307,0.78,1.1,454,5,0.14,45,9.9,449,101.79,0.14,1.17,0.77,1946.98,821.9,0.1,351,35,0.18,766.26
218955,0.65,0.44,454,2,0.05,43,9.5,452,85.43,0.09,0.61,0.65,2397.8,808.18,0.09,294,20,0.14,808.18
68165,0.99,1.1,454,5,0.2,30,6.6,449,120.75,0.16,1.22,0.98,1816.52,739.31,0.07,445,32,0.17,836
72953,1.01,0.88,454,4,0.06,36,7.9,450,126.2,0.22,0.85,1,2170.68,728.59,0.08,456,15,0.21,1338.31
113945,0.7,0.44,454,2,0.04,24,5.3,452,88.84,0.12,1.17,0.69,1280.73,665.45,0.05,315,20,0.17,718.51
85472,0.61,0.44,454,2,0.02,66,14.5,452,79.04,0.08,1.41,0.61,2719.21,769.89,0.15,277,22,0.13,1136.15
104248,0.7,0.22,453,1,0.03,41,9.1,452,90.34,0.13,1.97,0.7,3138.32,818.52,0.09,315,18,0.19,670.11
186404,0.51,0.22,453,1,0,67,14.8,452,66.46,0.06,1.06,0.51,3411.47,938.93,0.15,229,23,0.13,977.77
48988,0.85,0,453,0,0,15,3.3,453,103.46,0.15,1.5,0.85,1485.83,618.39,0.03,383,19,0.18,722.75
21249,3.96,7.51,453,34,0.49,90,19.9,419,427.67,1.19,1.91,3.66,3395,909.02,0.2,1659,85,0.32,1013.26
66548,1.63,1.1,453,5,0.13,27,6,448,192.98,0.4,1.24,1.61,1476.74,623.46,0.06,730,42,0.25,853.68
146343,0.6,0.66,453,3,0.03,47,10.4,450,81.99,0.11,1.11,0.6,1999.57,907.45,0.1,271,18,0.18,651.35
29457,3.6,8.61,453,39,0.21,126,27.8,414,357.83,0.8,2.08,3.29,3153.06,928.01,0.28,1491,57,0.24,956.97
200164,0.8,0.44,452,2,0.06,19,4.2,450,96.81,0.22,1.06,0.8,1610.71,622.65,0.04,360,17,0.28,651.2
206356,0.97,1.33,452,6,0.12,51,11.3,446,124.97,0.17,1.94,0.96,2219.56,818.19,0.11,432,34,0.17,818.19
159944,0.97,2.21,452,10,0.12,81,17.9,442,117.94,0.17,1.1,0.94,3789.8,946.88,0.18,427,34,0.19,891.68
187104,0.83,1.11,452,5,0.04,72,15.9,447,102.55,0.18,1.34,0.82,4298.88,982.65,0.16,370,23,0.22,1292.5
966,1.12,0.66,452,3,0.08,20,4.4,449,139.81,0.26,1.09,1.12,1328.33,554.83,0.04,504,35,0.23,711.62
179444,3.2,6.64,452,30,0.32,70,15.5,422,342.13,0.75,1.77,2.99,2925.77,810.12,0.15,1352,63,0.25,687.91
40541,1.17,0.88,452,4,0.09,43,9.5,448,141.97,0.27,2.46,1.16,2323.9,875.97,0.1,524,32,0.23,875.97
52360,0.65,0.67,451,3,0.07,46,10.2,448,83.35,0.08,0.82,0.65,2333.88,774.09,0.1,292,21,0.12,774.09
69894,0.72,0,451,0,0,57,12.6,451,99.6,0.15,0.65,0.72,2875.74,853.88,0.13,323,41,0.2,587.67
72096,0.86,0.44,451,2,0.08,24,5.3,449,113.21,0.2,0.88,0.85,1341.21,555.5,0.05,384,23,0.23,555.5
47987,2.41,2,451,9,0.39,45,10,442,260.95,0.63,0.94,2.37,1466.75,584.47,0.1,1067,56,0.27,706.93
37092,0.94,1.77,451,8,0.18,57,12.6,443,119.42,0.27,1.42,0.92,2978.98,926.86,0.13,416,23,0.29,998.34
112619,1.06,0.67,451,3,0.02,54,12,448,131.02,0.22,1.16,1.06,2129.16,804.86,0.12,477,28,0.21,695.9
162425,0.59,0.44,451,2,0.05,33,7.3,449,77.29,0.1,0.85,0.59,1834.64,782.74,0.07,264,25,0.17,642.76
108575,1.3,0.44,450,2,0.06,33,7.3,448,155.83,0.38,1.13,1.29,1747.26,713.32,0.07,582,29,0.29,713.32
168058,1.03,0.44,450,2,0.05,20,4.4,448,121.69,0.25,1.34,1.02,1369.6,528.76,0.04,461,20,0.24,361.17
14329,2.24,8.67,450,39,0.5,166,36.9,411,242.73,0.49,1.77,2.05,4488.87,1258.99,0.37,921,60,0.24,1283.75
83905,0.94,0.22,450,1,0.05,31,6.9,449,112.99,0.17,1.16,0.93,1416.06,645.67,0.07,420,20,0.18,674.32
152007,0.85,0.67,450,3,0.04,37,8.2,447,108.15,0.22,0.93,0.85,1824.74,710.24,0.08,382,42,0.26,674.4
1375,2.35,3.56,450,16,0.22,72,16,434,276.37,0.48,1.4,2.26,2532.04,828.91,0.16,1019,65,0.21,828.91
105729,0.53,0,450,0,0,41,9.1,450,71.23,0.09,0.93,0.53,1885.32,743.31,0.09,237,28,0.17,668.33
13990,5.46,10.22,450,46,0.65,98,21.8,404,533.49,1.4,2.2,4.9,4951.33,905.7,0.22,2207,91,0.29,1287.93
20937,1.36,1.34,449,6,0.1,61,13.6,443,161.74,0.24,1.61,1.34,1938.07,899.85,0.14,603,34,0.18,899.85
136603,0.52,0,449,0,0,23,5.1,449,73.73,0.1,0.69,0.52,1453.74,694.44,0.05,233,22,0.19,694.44
162436,0.59,0.89,449,4,0.1,42,9.4,445,82.47,0.14,1.51,0.59,2984.58,843.51,0.09,263,28,0.24,884.59
41578,0.66,0.89,449,4,0.03,48,10.7,445,89.24,0.1,1.76,0.66,3050.96,867.51,0.11,295,20,0.15,1515.83
167938,0.53,0.67,449,3,0.27,55,12.2,446,72.57,0.08,0.81,0.53,2845.06,864.47,0.12,237,19,0.16,854.8
218576,1.25,1.34,449,6,0.14,26,5.8,443,155.29,0.25,1.04,1.24,1166.08,610.49,0.06,555,32,0.2,1034.18
214113,0.91,0.45,449,2,0.02,55,12.2,447,113.86,0.16,0.72,0.9,2691.32,938.22,0.12,406,37,0.17,856.58
